,adjclose,close,date,high,low,open,volume
173,93.2310562133789,93.55999755859375,1510842600,94.04000091552734,93.30000305175781,93.55000305175781,2586500
174,93.36060333251953,93.69000244140625,1510929000,93.76000213623047,92.91999816894531,93.30999755859375,3261200
175,93.61968231201172,93.94999694824219,1511188200,94.33999633789062,93.68000030517578,93.91999816894531,3456600
176,94.07807159423828,94.41000366210938,1511274600,94.6500015258789,94.12000274658203,94.41999816894531,2917000
177,93.49014282226562,93.81999969482422,1511361000,94.70999908447266,93.4800033569336,94.38999938964844,2159100
178,93.1513442993164,93.4800033569336,1511533800,94.12000274658203,93.47000122070312,93.97000122070312,837300
179,93.14137268066406,93.47000122070312,1511793000,94.0,93.36000061035156,93.56999969482422,2731300
180,94.94500732421875,95.27999877929688,1511879400,95.27999877929688,93.58000183105469,93.76000213623047,3536400
181,96.26036834716797,96.5999984741211,1511965800,97.31999969482422,95.5999984741211,95.95999908447266,4325500
182,97.36646270751953,97.70999908447266,1512052200,98.48999786376953,96.80999755859375,97.0199966430664,5328300
183,97.51593780517578,97.86000061035156,1512138600,98.22000122070312,95.8499984741211,98.08000183105469,3445200
184,98.24337005615234,98.58999633789062,1512397800,99.16999816894531,97.9800033569336,98.62000274658203,4562400
185,98.36295318603516,98.70999908447266,1512484200,99.75,98.58000183105469,99.19999694824219,3525600
186,97.86470794677734,98.20999908447266,1512570600,98.81999969482422,98.16999816894531,98.63999938964844,3081300
187,98.23341369628906,98.58000183105469,1512657000,99.12000274658203,97.4800033569336,97.76000213623047,3026100
188,98.2035140991211,98.55000305175781,1512743400,99.0,98.13999938964844,99.0,3850300
189,98.65193176269531,99.0,1513002600,99.04000091552734,98.23999786376953,98.5999984741211,2984100
190,99.02063751220703,99.37000274658203,1513089000,99.66000366210938,98.8499984741211,98.87999725341797,3455500
191,97.43621826171875,97.77999877929688,1513175400,99.30999755859375,97.76000213623047,99.12000274658203,3463900
192,96.80844116210938,97.1500015258789,1513261800,98.6500015258789,97.1500015258789,98.30999755859375,3464600
193,98.17361450195312,98.5199966430664,1513348200,98.83999633789062,97.44000244140625,97.77999877929688,7891800
194,99.32954406738281,99.68000030517578,1513607400,100.52999877929688,98.98999786376953,99.19000244140625,3485400
195,98.80140686035156,99.1500015258789,1513693800,100.38999938964844,99.12000274658203,100.20999908447266,3282600
196,98.16365814208984,98.51000213623047,1513780200,99.94000244140625,98.45999908447266,99.70999908447266,3091000
197,98.1536865234375,98.5,1513866600,99.19000244140625,98.37000274658203,99.05000305175781,2339500
198,98.3928451538086,98.73999786376953,1513953000,99.04000091552734,98.20999908447266,98.47000122070312,1980300
199,98.22344207763672,98.56999969482422,1514298600,98.91999816894531,98.12999725341797,98.80000305175781,1575200
200,98.7814712524414,99.12999725341797,1514385000,99.25,98.56999969482422,98.9000015258789,2569900
201,99.3494644165039,99.69999694824219,1514471400,99.91000366210938,99.36000061035156,99.63999938964844,1914900
202,98.9608383178711,99.30999755859375,1514557800,100.25,99.26000213623047,100.0,2056800
203,98.59214782714844,98.94000244140625,1514903400,99.7300033569336,98.22000122070312,99.7300033569336,2746700
204,99.20000457763672,99.55000305175781,1514989800,99.76000213623047,99.0199966430664,99.23999786376953,2976400
205,100.8499984741211,100.8499984741211,1515076200,101.6500015258789,99.91000366210938,100.02999877929688,3122000
206,101.08000183105469,101.08000183105469,1515162600,101.08000183105469,100.2699966430664,100.8499984741211,2550300
207,100.1500015258789,100.1500015258789,1515421800,101.19999694824219,100.12000274658203,101.0,1896500
208,100.5199966430664,100.5199966430664,1515508200,100.80000305175781,100.2699966430664,100.36000061035156,2978500
209,101.22000122070312,101.22000122070312,1515594600,101.58999633789062,100.33000183105469,100.38999938964844,2279200
210,100.7300033569336,100.7300033569336,1515681000,101.44000244140625,100.19999694824219,101.44000244140625,2745400
211,100.97000122070312,100.97000122070312,1515767400,101.02999877929688,99.93000030517578,100.86000061035156,3231500
212,100.33999633789062,100.33999633789062,1516113000,102.38999938964844,100.1500015258789,102.01000213623047,3814000
213,100.76000213623047,100.76000213623047,1516199400,101.0,99.23999786376953,100.98999786376953,4469700
214,99.86000061035156,99.86000061035156,1516285800,100.83999633789062,99.58000183105469,100.83999633789062,5290700
215,98.02999877929688,98.02999877929688,1516372200,98.94000244140625,96.3499984741211,97.01000213623047,12306000
216,98.31999969482422,98.31999969482422,1516631400,98.33999633789062,96.83999633789062,97.26000213623047,4983600
217,97.9800033569336,97.9800033569336,1516717800,98.4000015258789,97.44000244140625,98.16000366210938,4375200
218,99.30000305175781,99.30000305175781,1516804200,99.51000213623047,98.16000366210938,98.25,4949500
219,99.69000244140625,99.69000244140625,1516890600,100.11000061035156,99.19999694824219,99.43000030517578,3375200
220,99.62999725341797,99.62999725341797,1516977000,99.94999694824219,98.94999694824219,99.8499984741211,3668700
221,99.41000366210938,99.41000366210938,1517236200,100.18000030517578,99.2300033569336,99.75,3472100
222,98.70999908447266,98.70999908447266,1517322600,100.0999984741211,98.69000244140625,99.44999694824219,3466500
223,99.4000015258789,99.4000015258789,1517409000,99.70999908447266,98.5,98.73999786376953,3202900
224,100.0,100.0,1517495400,100.04000091552734,98.4000015258789,98.94999694824219,2952100
225,96.68000030517578,96.68000030517578,1517581800,99.69000244140625,96.63999938964844,99.52999877929688,4663300
226,92.01000213623047,92.01000213623047,1517841000,96.72000122070312,88.61000061035156,95.83000183105469,6421900
227,94.18000030517578,94.18000030517578,1517927400,94.22000122070312,88.51000213623047,89.75,7244000
228,93.61000061035156,93.61000061035156,1518013800,94.8499984741211,93.41000366210938,93.52999877929688,3796800
229,88.33999633789062,88.33999633789062,1518100200,93.97000122070312,88.27999877929688,93.75,5814900
230,91.72000122070312,91.72000122070312,1518186600,92.5199966430664,87.54000091552734,89.47000122070312,8017600
231,94.69999694824219,94.69999694824219,1518445800,95.68000030517578,92.41999816894531,92.58000183105469,7419200
232,94.55999755859375,94.55999755859375,1518532200,94.80999755859375,92.81999969482422,94.02999877929688,3366700
233,96.2300033569336,96.2300033569336,1518618600,96.55999755859375,93.66999816894531,93.97000122070312,3446800
234,96.55999755859375,96.55999755859375,1518705000,97.20999908447266,95.44000244140625,97.05999755859375,3057400
235,96.79000091552734,96.79000091552734,1518791400,97.48999786376953,96.25,96.37000274658203,3280700
236,97.19000244140625,97.19000244140625,1519137000,97.70999908447266,96.5,96.58000183105469,3514700
237,97.5,97.5,1519223400,98.48999786376953,96.75,96.91999816894531,4431500
238,97.3499984741211,97.3499984741211,1519309800,98.06999969482422,97.05000305175781,97.58999633789062,4270100
239,98.80000305175781,98.80000305175781,1519396200,98.83999633789062,97.55000305175781,97.77999877929688,2440600
240,101.63999938964844,101.63999938964844,1519655400,101.68000030517578,98.97000122070312,99.43000030517578,4953100
241,99.58000183105469,99.58000183105469,1519741800,102.12000274658203,99.58000183105469,101.66000366210938,5167300
242,97.51000213623047,97.51000213623047,1519828200,100.36000061035156,97.43000030517578,100.04000091552734,4053700
243,95.13999938964844,95.13999938964844,1519914600,98.30000305175781,94.52999877929688,97.81999969482422,4369800
244,95.5999984741211,95.5999984741211,1520001000,95.75,93.19999694824219,94.62999725341797,3584700
245,96.66000366210938,96.66000366210938,1520260200,97.29000091552734,94.69999694824219,95.08999633789062,2661400
246,96.06999969482422,96.06999969482422,1520346600,96.98999786376953,95.13999938964844,96.98999786376953,3221100
247,95.63999938964844,95.63999938964844,1520433000,95.7300033569336,94.27999877929688,95.20999908447266,3594900
248,96.58999633789062,96.58999633789062,1520519400,96.68000030517578,95.08999633789062,96.05000305175781,3760500
249,99.05000305175781,99.05000305175781,1520605800,99.11000061035156,97.05999755859375,97.58000183105469,3044300
250,97.66999816894531,97.66999816894531,1520861400,99.69999694824219,97.4800033569336,99.08999633789062,4020900
251,95.37000274658203,95.37000274658203,1520947800,98.2300033569336,95.08000183105469,98.12000274658203,4810000
252,94.79000091552734,94.79000091552734,1521051691,96.1626968383789,94.08999633789062,95.95999908447266,1565559
